Date,HomeTeam,AwayTeam,FTHG,FTAG,HA_Scored,Total_Goals,Note
21/08/2021,PSV Eindhoven,Cambuur,4,1,1,5,0.4710062503611639
21/08/2021,Sparta Rotterdam,Heracles,1,1,1,2,0.1544853083086025
21/08/2021,Groningen,Utrecht,0,0,0,0,0.19972203413354772
22/08/2021,Twente,Ajax,1,1,1,2,0.45057782629734766
22/08/2021,Feyenoord,Go Ahead Eagles,2,0,0,2,0.08620823976539288
22/08/2021,Vitesse,Willem II,0,3,0,3,0.29342151887040546
27/08/2021,For Sittard,Waalwijk,2,2,1,4,0.3737849724866007
28/08/2021,Cambuur,Twente,2,0,0,2,0.3703548795649046
28/08/2021,Go Ahead Eagles,Sparta Rotterdam,2,0,0,2,0.3406508336529085
28/08/2021,PSV Eindhoven,Groningen,5,2,1,7,0.30555891516293376
28/08/2021,Willem II,Zwolle,1,0,0,1,0.2392038203694257
29/08/2021,Utrecht,Feyenoord,3,1,1,4,0.36172006298762244
29/08/2021,Ajax,Vitesse,5,0,0,5,0.2360726747593537
29/08/2021,Heracles,Nijmegen,0,1,0,1,0.10747597544529691
29/08/2021,Heerenveen,AZ Alkmaar,1,3,1,4,0.19698936403691367
11/09/2021,Twente,Utrecht,1,0,0,1,0.4081048903997611
11/09/2021,Cambuur,Go Ahead Eagles,5,2,1,7,0.14786233684593003
11/09/2021,Zwolle,Ajax,0,2,0,2,0.15163875358947818
11/09/2021,AZ Alkmaar,PSV Eindhoven,0,3,0,3,0.1667849843398749
12/09/2021,Nijmegen,Willem II,0,0,0,0,0.18663598493604353
12/09/2021,Groningen,Heerenveen,1,1,1,2,0.25949535483044317
12/09/2021,Sparta Rotterdam,For Sittard,3,1,1,4,0.2094957008916321
12/09/2021,Waalwijk,Vitesse,1,2,1,3,0.2685931842990992
17/09/2021,Sparta Rotterdam,Nijmegen,1,1,1,2,0.08201304949986743
18/09/2021,Heerenveen,For Sittard,1,0,0,1,0.3972136489643859
18/09/2021,Willem II,Groningen,2,1,1,3,0.15722301290229418
18/09/2021,Ajax,Cambuur,9,0,0,9,0.38980875610777516
18/09/2021,Utrecht,Waalwijk,2,2,1,4,0.42230115858065237
19/09/2021,Go Ahead Eagles,Zwolle,1,0,0,1,0.2853924128020694
19/09/2021,PSV Eindhoven,Feyenoord,0,4,0,4,0.45908799218677804
19/09/2021,Heracles,AZ Alkmaar,3,2,1,5,0.1781776334336004
19/09/2021,Vitesse,Twente,1,4,1,5,0.24667913278176443
21/09/2021,For Sittard,Ajax,0,5,0,5,0.34992768459008283
21/09/2021,Waalwijk,Willem II,1,2,1,3,0.37331528706153366
22/09/2021,Go Ahead Eagles,PSV Eindhoven,1,2,1,3,0.18870316247020233
22/09/2021,Nijmegen,Utrecht,0,3,0,3,0.11518910103548727
22/09/2021,Groningen,Vitesse,0,1,0,1,0.28771194654458077
22/09/2021,Feyenoord,Heerenveen,3,1,1,4,0.20874044758613347
22/09/2021,Zwolle,Sparta Rotterdam,1,1,1,2,0.10632589080970792
23/09/2021,Cambuur,Heracles,2,1,1,3,0.30960011541998594
23/09/2021,Twente,AZ Alkmaar,3,1,1,4,0.35949030785372926
25/09/2021,Willem II,PSV Eindhoven,2,1,1,3,0.21085508804695702
25/09/2021,Ajax,Groningen,3,0,0,3,0.2026056449746497
25/09/2021,Vitesse,For Sittard,1,1,1,2,0.3171873517975565
25/09/2021,Feyenoord,Nijmegen,5,3,1,8,0.10335866085008938
25/09/2021,Utrecht,Zwolle,5,1,1,6,0.2985042698186089
26/09/2021,Sparta Rotterdam,Cambuur,0,4,0,4,0.4524362207423422
26/09/2021,AZ Alkmaar,Go Ahead Eagles,5,0,0,5,0.15038234147859406
26/09/2021,Heerenveen,Twente,2,3,1,5,0.35441369261005684
26/09/2021,Heracles,Waalwijk,1,0,0,1,0.41871830690374423
01/10/2021,Groningen,Twente,1,1,1,2,0.3099812959448905
02/10/2021,Waalwijk,Go Ahead Eagles,1,1,1,2,0.33423379644060175
02/10/2021,Heracles,Willem II,3,2,1,5,0.2308416412005063
02/10/2021,Zwolle,Heerenveen,0,1,0,1,0.30039750174708446
02/10/2021,For Sittard,Nijmegen,1,3,1,4,0.2997826256909161
03/10/2021,Ajax,Utrecht,0,1,0,1,0.016419463949245622
03/10/2021,Cambuur,AZ Alkmaar,1,3,1,4,0.34996181218964906
03/10/2021,Vitesse,Feyenoord,2,1,1,3,0.3780733741917165
03/10/2021,PSV Eindhoven,Sparta Rotterdam,2,1,1,3,0.34560986152822737
16/10/2021,Feyenoord,Waalwijk,2,2,1,4,0.3769818368596636
16/10/2021,Go Ahead Eagles,Heracles,4,2,1,6,0.3420667871515568
16/10/2021,Heerenveen,Ajax,0,2,0,2,0.2638570428732746
16/10/2021,For Sittard,Cambuur,1,0,0,1,0.4160016073828605
16/10/2021,PSV Eindhoven,Zwolle,3,1,1,4,0.349962874959376
17/10/2021,AZ Alkmaar,Utrecht,5,1,1,6,0.0945922121132089
17/10/2021,Nijmegen,Vitesse,0,1,0,1,0.19806089796608847
17/10/2021,Sparta Rotterdam,Groningen,1,1,1,2,0.3304774942072443
17/10/2021,Twente,Willem II,1,1,1,2,0.48831883434345613
22/10/2021,Willem II,For Sittard,1,1,1,2,0.32752609289777906
23/10/2021,Utrecht,Heerenveen,2,1,1,3,0.4110802480847172
23/10/2021,Zwolle,Heracles,1,0,0,1,0.3023711344358837
23/10/2021,Waalwijk,Sparta Rotterdam,1,0,0,1,0.44184728099146214
24/10/2021,Twente,Nijmegen,1,2,1,3,0.44967600028461674
24/10/2021,Cambuur,Feyenoord,2,3,1,5,0.41338893666327375
24/10/2021,Vitesse,Go Ahead Eagles,1,2,1,3,0.367273634002217
24/10/2021,Ajax,PSV Eindhoven,5,0,0,5,0.159630708680472
24/10/2021,Groningen,AZ Alkmaar,2,0,0,2,0.4010625865073864
30/10/2021,PSV Eindhoven,Twente,5,2,1,7,0.5466276249346055
30/10/2021,Heracles,Ajax,0,0,0,0,0.15874014535490027
30/10/2021,Heerenveen,Vitesse,1,2,1,3,0.28204639956022404
30/10/2021,AZ Alkmaar,Zwolle,3,2,1,5,0.22054260108686682
31/10/2021,Sparta Rotterdam,Feyenoord,0,1,0,1,0.4526833975155271
31/10/2021,Nijmegen,Groningen,3,0,0,3,0.2686993206410968
31/10/2021,Utrecht,Willem II,5,1,1,6,0.5704956800963028
31/10/2021,Waalwijk,Cambuur,0,1,0,1,0.340663633095953
31/10/2021,Go Ahead Eagles,For Sittard,4,3,1,7,0.4134497786509182
05/11/2021,Twente,Heracles,1,0,0,1,0.5371430714752338
06/11/2021,Nijmegen,Heerenveen,1,1,1,2,0.2649888990022868
06/11/2021,Willem II,Sparta Rotterdam,0,3,0,3,0.3823657181968996
06/11/2021,Zwolle,Cambuur,1,2,1,3,0.10131354087316127
07/11/2021,Groningen,Waalwijk,1,1,1,2,0.31086995884904334
07/11/2021,For Sittard,PSV Eindhoven,1,4,1,5,0.3598495469990726
07/11/2021,Feyenoord,AZ Alkmaar,1,0,0,1,0.4155491342888671
07/11/2021,Vitesse,Utrecht,2,1,1,3,0.4194419900098469
07/11/2021,Ajax,Go Ahead Eagles,0,0,0,0,0.18038170252494834
20/11/2021,PSV Eindhoven,Vitesse,2,0,0,2,0.4690889433727311
20/11/2021,Sparta Rotterdam,Twente,0,1,0,1,0.3935967311390286
20/11/2021,AZ Alkmaar,Nijmegen,1,1,1,2,0.3451192482311286
20/11/2021,Heracles,For Sittard,3,1,1,4,0.3554134393567015
21/11/2021,Go Ahead Eagles,Groningen,0,1,0,1,0.3931634192291219
21/11/2021,Feyenoord,Zwolle,4,0,0,4,0.38538479846877716
21/11/2021,Heerenveen,Willem II,2,1,1,3,0.4779081349532978
21/11/2021,Waalwijk,Ajax,0,5,0,5,0.13922123430092828
21/11/2021,Cambuur,Utrecht,2,1,1,3,0.4184200990582626
26/11/2021,Nijmegen,Cambuur,2,3,1,5,0.22921071609915247
27/11/2021,For Sittard,Groningen,1,4,1,5,0.3255728609678108
27/11/2021,Zwolle,Waalwijk,0,0,0,0,0.28653750905715814
27/11/2021,Willem II,Go Ahead Eagles,0,1,0,1,0.3555776523203258
28/11/2021,Sparta Rotterdam,Ajax,0,1,0,1,0.01804534262977378
28/11/2021,Twente,Feyenoord,0,0,0,0,0.3803231148470762
28/11/2021,Utrecht,Heracles,1,0,0,1,0.47171572437796155
28/11/2021,Heerenveen,PSV Eindhoven,1,1,1,2,0.47487351840269443
28/11/2021,Vitesse,AZ Alkmaar,0,0,0,0,0.45182235770252716
01/12/2021,Feyenoord,Heracles,2,1,1,3,0.13560733227452165
02/12/2021,AZ Alkmaar,For Sittard,2,1,1,3,0.4909987221794523
02/12/2021,Ajax,Willem II,5,0,0,5,0.2105590168140451
03/12/2021,Groningen,Zwolle,1,1,1,2,0.2858111848789846
04/12/2021,PSV Eindhoven,Utrecht,4,1,1,5,0.4646230916385783
04/12/2021,Cambuur,Vitesse,1,6,1,7,0.36797207414949623
04/12/2021,Heracles,Heerenveen,0,1,0,1,0.4051540974293877
05/12/2021,Waalwijk,Nijmegen,2,1,1,3,0.36097396476794763
05/12/2021,AZ Alkmaar,Sparta Rotterdam,3,1,1,4,0.2765468217045308
05/12/2021,Go Ahead Eagles,Twente,1,2,1,3,0.35497518305934783
05/12/2021,Feyenoord,For Sittard,5,0,0,5,0.44304520416232684
10/12/2021,Willem II,Cambuur,1,3,1,4,0.308945487680284
11/12/2021,Utrecht,Go Ahead Eagles,0,0,0,0,0.3928053234256012
11/12/2021,Heerenveen,Sparta Rotterdam,0,0,0,0,0.33159518648458824
11/12/2021,Zwolle,For Sittard,0,1,0,1,0.30051816119484703
12/12/2021,Twente,Waalwijk,2,1,1,3,0.3283199739211178
12/12/2021,Groningen,Feyenoord,1,1,1,2,0.2868570487302132
12/12/2021,Vitesse,Heracles,2,1,1,3,0.3132650572747601
12/12/2021,Ajax,AZ Alkmaar,1,2,1,3,0.061996126721680755
12/12/2021,Nijmegen,PSV Eindhoven,1,2,1,3,0.38749746417905684
18/12/2021,For Sittard,Utrecht,2,2,1,4,0.4782159024794814
18/12/2021,Sparta Rotterdam,Vitesse,2,2,1,4,0.1851198479843246
18/12/2021,AZ Alkmaar,Willem II,4,1,1,5,0.4962772065189114
18/12/2021,Heracles,Groningen,4,2,1,6,0.27089317531417656
18/12/2021,Zwolle,Twente,1,3,1,4,0.25098898588973184
19/12/2021,Cambuur,Heerenveen,1,2,1,3,0.5016094192582157
19/12/2021,Feyenoord,Ajax,0,2,0,2,0.06640208620861571
19/12/2021,Go Ahead Eagles,Nijmegen,0,2,0,2,0.4958832077116092
19/12/2021,Waalwijk,PSV Eindhoven,1,4,1,5,0.3723632383966345
21/12/2021,Vitesse,Zwolle,1,0,0,1,0.45707824034574074
21/12/2021,AZ Alkmaar,Groningen,1,0,0,1,0.4903022663467176
22/12/2021,Heerenveen,Feyenoord,0,3,0,3,0.34139418405987326
22/12/2021,Willem II,Nijmegen,0,1,0,1,0.39108548838858004
22/12/2021,Heracles,Cambuur,1,1,1,2,0.40124206161893305
22/12/2021,Ajax,For Sittard,5,0,0,5,0.20542013970856599
22/12/2021,Utrecht,Twente,1,1,1,2,0.47447931906312246
23/12/2021,PSV Eindhoven,Go Ahead Eagles,2,0,0,2,0.33313691137333834
23/12/2021,Sparta Rotterdam,Waalwijk,1,1,1,2,0.31241483113731905
14/01/2022,Zwolle,Willem II,2,0,0,2,0.3425690251213312
15/01/2022,Nijmegen,Heracles,0,0,0,0,0.3456668298838313
15/01/2022,Feyenoord,Vitesse,0,1,0,1,0.24006216202802008
15/01/2022,Twente,Heerenveen,2,0,0,2,0.4029925833061497
15/01/2022,Go Ahead Eagles,Waalwijk,0,2,0,2,0.35836210430469245
16/01/2022,Utrecht,Ajax,0,3,0,3,0.2162420970550159
16/01/2022,Cambuur,Sparta Rotterdam,1,1,1,2,0.462347502920815
16/01/2022,Groningen,PSV Eindhoven,0,1,0,1,0.5116820925441722
16/01/2022,For Sittard,AZ Alkmaar,1,2,1,3,0.3590596308684705
22/01/2022,Vitesse,Groningen,1,3,1,4,0.2945171558702945
22/01/2022,AZ Alkmaar,Cambuur,0,0,0,0,0.541158254388093
22/01/2022,Heerenveen,Zwolle,0,1,0,1,0.23376060930209278
22/01/2022,Willem II,Twente,0,1,0,1,0.362463055676317
23/01/2022,Nijmegen,Feyenoord,1,4,1,5,0.20227613292268964
23/01/2022,Heracles,Go Ahead Eagles,1,1,1,2,0.15041503932541272
23/01/2022,PSV Eindhoven,Ajax,1,2,1,3,0.15029242529994966
23/01/2022,Sparta Rotterdam,Utrecht,0,3,0,3,0.3970227402903924
23/01/2022,Waalwijk,For Sittard,2,1,1,3,0.3321883532105038
05/02/2022,Utrecht,Cambuur,3,2,1,5,0.3527696240652666
05/02/2022,For Sittard,Heerenveen,2,0,0,2,0.40934252213818256
05/02/2022,PSV Eindhoven,AZ Alkmaar,1,2,1,3,0.37093539648760676
05/02/2022,Zwolle,Nijmegen,1,1,1,2,0.16744348402787468
05/02/2022,Twente,Vitesse,3,0,0,3,0.25562716651693584
06/02/2022,Feyenoord,Sparta Rotterdam,4,0,0,4,0.19140954382379446
06/02/2022,Groningen,Go Ahead Eagles,2,1,1,3,0.19814908448526902
06/02/2022,Willem II,Waalwijk,3,1,1,4,0.24695199189628367
06/02/2022,Ajax,Heracles,3,0,0,3,0.1707514460112226
11/02/2022,Heracles,Utrecht,1,0,0,1,0.409042217229492
12/02/2022,Cambuur,Zwolle,3,4,1,7,0.43746215399640714
12/02/2022,Groningen,For Sittard,0,1,0,1,0.3405289823495612
12/02/2022,Vitesse,PSV Eindhoven,0,5,0,5,0.4012643617684138
13/02/2022,Go Ahead Eagles,AZ Alkmaar,1,4,1,5,0.2831590207801483
13/02/2022,Sparta Rotterdam,Willem II,1,0,0,1,0.2938874661825326
13/02/2022,Heerenveen,Nijmegen,0,1,0,1,0.22984910595596475
13/02/2022,Waalwijk,Feyenoord,0,2,0,2,0.35022439624160573
13/02/2022,Ajax,Twente,5,0,0,5,0.2258610772596225
19/02/2022,Nijmegen,Waalwijk,1,1,1,2,0.3978647116221846
19/02/2022,Willem II,Ajax,0,1,0,1,0.1373222147764159
19/02/2022,AZ Alkmaar,Heracles,2,1,1,3,0.280136236540811
20/02/2022,Zwolle,Groningen,1,1,1,2,0.28862355968270764
20/02/2022,Feyenoord,Cambuur,3,1,1,4,0.2355265907822462
20/02/2022,Twente,Go Ahead Eagles,2,2,1,4,0.17547971829826153
20/02/2022,PSV Eindhoven,Heerenveen,3,1,1,4,0.27214864841080694
20/02/2022,Utrecht,Vitesse,1,1,1,2,0.2581308184470293
25/02/2022,Waalwijk,Twente,1,2,1,3,0.34796941599233916
26/02/2022,Heracles,Zwolle,2,0,0,2,0.33915781419638535
26/02/2022,Groningen,Willem II,1,0,0,1,0.2549052738825466
26/02/2022,Cambuur,For Sittard,2,1,1,3,0.47523255341915244
27/02/2022,AZ Alkmaar,Feyenoord,2,1,1,3,0.30022336724390264
27/02/2022,Vitesse,Nijmegen,4,1,1,5,0.28570491099994744
27/02/2022,Sparta Rotterdam,PSV Eindhoven,1,2,1,3,0.2522114166528079
27/02/2022,Go Ahead Eagles,Ajax,2,1,1,3,0.19300067226798212
27/02/2022,Heerenveen,Utrecht,1,2,1,3,0.20447083997384558
05/03/2022,Willem II,Heerenveen,0,0,0,0,0.1585688278753221
05/03/2022,Go Ahead Eagles,Utrecht,1,1,1,2,0.35958271255418306
05/03/2022,Feyenoord,Groningen,1,1,1,2,0.2708746260649443
06/03/2022,PSV Eindhoven,Heracles,3,1,1,4,0.3544278111906469
06/03/2022,Twente,Cambuur,1,0,0,1,0.41511764978435706
06/03/2022,Ajax,Waalwijk,3,2,1,5,0.2654842052068545
06/03/2022,Nijmegen,AZ Alkmaar,1,3,1,4,0.4957413707586639
06/03/2022,For Sittard,Zwolle,0,1,0,1,0.3098260495017016
11/03/2022,Cambuur,Ajax,2,3,1,5,0.4644110361669909
12/03/2022,Sparta Rotterdam,Go Ahead Eagles,1,0,0,1,0.32238593937746257
12/03/2022,Groningen,Nijmegen,4,3,1,7,0.31783202793424403
12/03/2022,Waalwijk,Heerenveen,0,0,0,0,0.30507391735211287
13/03/2022,For Sittard,Willem II,1,0,0,1,0.19822445169449132
13/03/2022,Heracles,Vitesse,0,0,0,0,0.26937137343437334
13/03/2022,Utrecht,PSV Eindhoven,0,1,0,1,0.41734962850657703
13/03/2022,Zwolle,Feyenoord,1,2,1,3,0.28898922139522154
13/03/2022,AZ Alkmaar,Twente,0,1,0,1,0.3949407899306969
18/03/2022,Heerenveen,Heracles,2,0,0,2,0.23484076689051017
19/03/2022,Go Ahead Eagles,Cambuur,3,0,0,3,0.41272246282984293
19/03/2022,Twente,Zwolle,1,0,0,1,0.12996977090033549
19/03/2022,Nijmegen,Sparta Rotterdam,0,0,0,0,0.37702921511316
20/03/2022,Utrecht,Groningen,1,3,1,4,0.3987304941023287
20/03/2022,Ajax,Feyenoord,3,2,1,5,0.3142776600548524
20/03/2022,PSV Eindhoven,For Sittard,5,0,0,5,0.40568994457937596
20/03/2022,Vitesse,Waalwijk,1,2,1,3,0.41733949410452975
20/03/2022,Willem II,AZ Alkmaar,2,2,1,4,0.3209108372585726
02/04/2022,Groningen,Ajax,1,3,1,4,0.3835543624080559
02/04/2022,Twente,PSV Eindhoven,3,3,1,6,0.16186417084306368
02/04/2022,AZ Alkmaar,Vitesse,3,1,1,4,0.3243064617547205
02/04/2022,Waalwijk,Utrecht,1,1,1,2,0.4002327042810478
02/04/2022,Feyenoord,Willem II,2,0,0,2,0.22648560040904137
03/04/2022,Zwolle,Go Ahead Eagles,0,1,0,1,0.3201655048785289
03/04/2022,For Sittard,Heracles,0,2,0,2,0.224303021018241
03/04/2022,Sparta Rotterdam,Heerenveen,1,1,1,2,0.1007931168873353
03/04/2022,Cambuur,Nijmegen,1,2,1,3,0.5761061741766804
08/04/2022,Go Ahead Eagles,Willem II,4,0,0,4,0.17331770959566037
09/04/2022,Utrecht,For Sittard,1,1,1,2,0.27970220877838015
09/04/2022,Ajax,Sparta Rotterdam,2,1,1,3,0.22066026880002024
09/04/2022,Nijmegen,Twente,0,2,0,2,0.34137426704690743
10/04/2022,Heerenveen,Groningen,3,1,1,4,0.362076786507789
10/04/2022,PSV Eindhoven,Waalwijk,2,0,0,2,0.5264145692619738
10/04/2022,Vitesse,Cambuur,1,0,0,1,0.3842163430823189
10/04/2022,Heracles,Feyenoord,1,4,1,5,0.2951847152224901
10/04/2022,Zwolle,AZ Alkmaar,2,1,1,3,0.47068348554689926
16/04/2022,For Sittard,Sparta Rotterdam,3,0,0,3,0.15425097088431283
19/04/2022,Vitesse,Sparta Rotterdam,0,1,0,1,0.25490075352155595
22/04/2022,Twente,Sparta Rotterdam,2,0,0,2,0.17616355053695112
23/04/2022,Nijmegen,Ajax,0,1,0,1,0.4016332089171922
23/04/2022,AZ Alkmaar,Heerenveen,2,1,1,3,0.3744076567545178
23/04/2022,Waalwijk,Zwolle,0,2,0,2,0.26099130195031695
23/04/2022,Cambuur,PSV Eindhoven,1,2,1,3,0.4770628085879995
24/04/2022,Willem II,Vitesse,1,0,0,1,0.25004437660484957
24/04/2022,Feyenoord,Utrecht,2,1,1,3,0.4056133007374369
24/04/2022,Groningen,Heracles,0,1,0,1,0.32427523086199145
24/04/2022,For Sittard,Go Ahead Eagles,1,0,0,1,0.10890659011846732
29/04/2022,Utrecht,Nijmegen,1,0,0,1,0.46174734218777186
30/04/2022,Ajax,Zwolle,3,0,0,3,0.2260210561553155
30/04/2022,Heracles,Twente,1,1,1,2,0.15291055464714323
30/04/2022,Sparta Rotterdam,AZ Alkmaar,1,1,1,2,0.4602944560227431
01/05/2022,Heerenveen,Cambuur,3,3,1,6,0.23146505651362
01/05/2022,Go Ahead Eagles,Vitesse,1,2,1,3,0.20227232916818175
01/05/2022,PSV Eindhoven,Willem II,4,2,1,6,0.15979353194491838
01/05/2022,For Sittard,Feyenoord,1,3,1,4,0.3068993479808007
01/05/2022,Waalwijk,Groningen,3,1,1,4,0.4445338054940174
06/05/2022,Cambuur,Waalwijk,1,1,1,2,0.5613339027666674
07/05/2022,Twente,For Sittard,1,2,1,3,0.1774916391529209
07/05/2022,Willem II,Heracles,2,0,0,2,0.1194448857589683
07/05/2022,Zwolle,Utrecht,1,1,1,2,0.4365463096861016
07/05/2022,Groningen,Sparta Rotterdam,1,2,1,3,0.24359984989545988
08/05/2022,Nijmegen,Go Ahead Eagles,1,0,0,1,0.1571853179234321
08/05/2022,AZ Alkmaar,Ajax,2,2,1,4,0.45565730558370315
08/05/2022,Vitesse,Heerenveen,1,2,1,3,0.2839295098443011
08/05/2022,Feyenoord,PSV Eindhoven,2,2,1,4,0.42684595257382607
11/05/2022,Ajax,Heerenveen,5,0,0,5,0.4118816450892496
11/05/2022,Cambuur,Willem II,1,1,1,2,0.40658814116392605
11/05/2022,For Sittard,Vitesse,1,2,1,3,0.21421133459557362
11/05/2022,Go Ahead Eagles,Feyenoord,0,1,0,1,0.46210015691067785
11/05/2022,PSV Eindhoven,Nijmegen,3,2,1,5,0.3475464175778128
11/05/2022,Sparta Rotterdam,Zwolle,2,0,0,2,0.19886963435118019
11/05/2022,Twente,Groningen,3,0,0,3,0.4452749129038396
11/05/2022,Utrecht,AZ Alkmaar,2,2,1,4,0.5412372147754423
11/05/2022,Waalwijk,Heracles,2,0,0,2,0.1895529051893575
15/05/2022,AZ Alkmaar,Waalwijk,1,3,1,4,0.525080070794116
15/05/2022,Feyenoord,Twente,1,2,1,3,0.3356636578895135
15/05/2022,Groningen,Cambuur,2,3,1,5,0.35951305756350527
15/05/2022,Heerenveen,Go Ahead Eagles,3,1,1,4,0.22998656638366058
15/05/2022,Heracles,Sparta Rotterdam,1,3,1,4,0.1962030474696757
15/05/2022,Nijmegen,For Sittard,0,1,0,1,0.2439814427673265
15/05/2022,Vitesse,Ajax,2,2,1,4,0.3710460366618816
15/05/2022,Willem II,Utrecht,3,0,0,3,0.3700522106560789
15/05/2022,Zwolle,PSV Eindhoven,1,2,1,3,0.41203642740385843
05/08/2022,Heerenveen,Sparta Rotterdam,0,0,0,0,0.38949450991434065
06/08/2022,For Sittard,Ajax,2,3,1,5,0.3749968918498748
06/08/2022,Cambuur,Excelsior,0,2,0,2,0.6116214953463638
06/08/2022,PSV Eindhoven,FC Emmen,4,1,1,5,0.35155639051940335
06/08/2022,Waalwijk,Utrecht,2,2,1,4,0.3994886428966266
07/08/2022,Groningen,Volendam,2,2,1,4,0.24041629395792732
07/08/2022,Nijmegen,Twente,0,1,0,1,0.18036240598832143
07/08/2022,Vitesse,Feyenoord,2,5,1,7,0.44755021311281323
07/08/2022,AZ Alkmaar,Go Ahead Eagles,2,0,0,2,0.43897102834236335
12/08/2022,Excelsior,Vitesse,3,1,1,4,0.4852223196544044
13/08/2022,Go Ahead Eagles,PSV Eindhoven,2,5,1,7,0.39161853900479565
13/08/2022,FC Emmen,Waalwijk,1,1,1,2,0.49423284216867003
13/08/2022,Utrecht,Cambuur,0,0,0,0,0.42110392948188685
13/08/2022,Feyenoord,Heerenveen,0,0,0,0,0.4439387375020731
14/08/2022,Volendam,Nijmegen,1,4,1,5,0.1967949025301281
14/08/2022,Ajax,Groningen,6,1,1,7,0.4245339451161177
14/08/2022,Twente,For Sittard,3,0,0,3,0.26339719153809515
14/08/2022,Sparta Rotterdam,AZ Alkmaar,2,3,1,5,0.4520104096966904
20/08/2022,Vitesse,Heerenveen,0,4,0,4,0.3643968569929148
20/08/2022,For Sittard,Cambuur,1,4,1,5,0.3223522291583652
20/08/2022,FC Emmen,Utrecht,3,2,1,5,0.5122145022862035
21/08/2022,Groningen,Go Ahead Eagles,1,0,0,1,0.3228179886749549
21/08/2022,Sparta Rotterdam,Ajax,0,1,0,1,0.45115461284094327
21/08/2022,Waalwijk,Feyenoord,0,1,0,1,0.4637566710883537
26/08/2022,Nijmegen,Groningen,1,1,1,2,0.3078492178380426
27/08/2022,Go Ahead Eagles,Sparta Rotterdam,0,1,0,1,0.2524339032961205
27/08/2022,Vitesse,Waalwijk,2,2,1,4,0.4901024150133225
27/08/2022,Feyenoord,FC Emmen,4,0,0,4,0.3629875236394835
27/08/2022,Heerenveen,For Sittard,2,1,1,3,0.2932739041417145
28/08/2022,Utrecht,Ajax,0,2,0,2,0.374309797711684
28/08/2022,Excelsior,PSV Eindhoven,1,6,1,7,0.6272124494748385
28/08/2022,Volendam,Twente,1,0,0,1,0.19088220828222624
28/08/2022,Cambuur,AZ Alkmaar,0,1,0,1,0.6172866833291243
31/08/2022,PSV Eindhoven,Volendam,7,1,1,8,0.37031965719655907
31/08/2022,Twente,Excelsior,4,0,0,4,0.2393179160111981
01/09/2022,AZ Alkmaar,Nijmegen,1,1,1,2,0.43460534112404453
02/09/2022,For Sittard,Utrecht,3,4,1,7,0.5040986324987724
03/09/2022,Ajax,Cambuur,4,0,0,4,0.2937435060033336
03/09/2022,Twente,PSV Eindhoven,2,1,1,3,0.38276214811157006
03/09/2022,Sparta Rotterdam,Volendam,4,0,0,4,0.2716687452832896
03/09/2022,Go Ahead Eagles,Feyenoord,3,4,1,7,0.24035699914554326
04/09/2022,Waalwijk,Excelsior,5,2,1,7,0.32471544237212596
04/09/2022,FC Emmen,AZ Alkmaar,0,3,0,3,0.5296177730931448
04/09/2022,Heerenveen,Nijmegen,0,0,0,0,0.4174644564018393
04/09/2022,Groningen,Vitesse,0,1,0,1,0.5057354989993552
09/09/2022,Volendam,Go Ahead Eagles,2,3,1,5,0.11834329322207181
10/09/2022,Nijmegen,For Sittard,1,1,1,2,0.25610920458256436
10/09/2022,Ajax,Heerenveen,5,0,0,5,0.1416536230410119
10/09/2022,Excelsior,FC Emmen,2,1,1,3,0.38752258617373997
11/09/2022,Utrecht,Vitesse,1,0,0,1,0.2951119044216165
11/09/2022,Cambuur,Groningen,0,1,0,1,0.4072405041118704
11/09/2022,PSV Eindhoven,Waalwijk,1,0,0,1,0.6536413355509241
11/09/2022,AZ Alkmaar,Twente,1,1,1,2,0.3201051333598869
11/09/2022,Feyenoord,Sparta Rotterdam,3,0,0,3,0.17587439623166687
16/09/2022,Utrecht,Nijmegen,0,0,0,0,0.2940211327141282
17/09/2022,Sparta Rotterdam,Groningen,2,1,1,3,0.2252527957455971
17/09/2022,Vitesse,Volendam,1,1,1,2,0.31267616038278195
17/09/2022,Waalwijk,Cambuur,5,1,1,6,0.25344653527835004
17/09/2022,For Sittard,Excelsior,1,0,0,1,0.48432268511568166
18/09/2022,Go Ahead Eagles,FC Emmen,2,0,0,2,0.2713650878756294
18/09/2022,Heerenveen,Twente,2,1,1,3,0.2334173350394092
18/09/2022,PSV Eindhoven,Feyenoord,4,3,1,7,0.3996514787105656
18/09/2022,AZ Alkmaar,Ajax,2,1,1,3,0.34090163895761627
01/10/2022,Cambuur,PSV Eindhoven,3,0,0,3,0.43318678525098253
01/10/2022,Groningen,AZ Alkmaar,1,4,1,5,0.352904342351776
01/10/2022,Ajax,Go Ahead Eagles,1,1,1,2,0.18139367908102674
01/10/2022,Twente,Vitesse,3,0,0,3,0.25210101666312945
02/10/2022,For Sittard,Volendam,2,0,0,2,0.4180049257462537
02/10/2022,Excelsior,Utrecht,0,1,0,1,0.5025275127767911
02/10/2022,Nijmegen,Feyenoord,1,1,1,2,0.3245783047831567
02/10/2022,Waalwijk,Sparta Rotterdam,2,2,1,4,0.2665939918189417
02/10/2022,FC Emmen,Heerenveen,0,0,0,0,0.21609189194944503
07/10/2022,Groningen,Waalwijk,2,3,1,5,0.4021233659853495
08/10/2022,Volendam,Ajax,2,4,1,6,0.2912110281792342
