Date,HomeTeam,AwayTeam,FTHG,FTAG,HA_Scored,Note
15/04/17,Hoffenheim,M'gladbach,5,3,1,0.4387131890143555
15/04/17,Leverkusen,Bayern Munich,0,0,0,0.30367069762619675
15/04/17,Mainz,Hertha,1,0,0,0.31984393470048106
15/04/17,RB Leipzig,Freiburg,4,0,0,0.36189634962531114
15/04/17,Wolfsburg,Ingolstadt,3,0,0,0.36913675331594964
16/04/17,Darmstadt,Schalke 04,2,1,1,0.4175888376712542
16/04/17,Werder Bremen,Hamburg,2,1,1,0.41476051162674876
21/04/17,FC Koln,Hoffenheim,1,1,1,0.6006055569231934
22/04/17,Bayern Munich,Mainz,2,2,1,0.3246773326122194
22/04/17,Ein Frankfurt,Augsburg,3,1,1,0.3567266043398353
22/04/17,Hamburg,Darmstadt,1,2,1,0.40973874951930356
22/04/17,Hertha,Wolfsburg,1,0,0,0.30092413844361465
22/04/17,Ingolstadt,Werder Bremen,2,4,1,0.5765042565099563
22/04/17,M'gladbach,Dortmund,2,3,1,0.5019599281517267
23/04/17,Freiburg,Leverkusen,2,1,1,0.44862217420344974
23/04/17,Schalke 04,RB Leipzig,1,1,1,0.4017376819640492
28/04/17,Leverkusen,Schalke 04,1,4,1,0.4861675977644913
29/04/17,Darmstadt,Freiburg,3,0,0,0.38057067805267414
29/04/17,Dortmund,FC Koln,0,0,0,0.49944677898962286
29/04/17,Mainz,M'gladbach,1,2,1,0.430912162502111
29/04/17,RB Leipzig,Ingolstadt,0,0,0,0.30316300146645925
29/04/17,Werder Bremen,Hertha,2,0,0,0.35280041809835117
29/04/17,Wolfsburg,Bayern Munich,0,6,0,0.24358531539094141
30/04/17,Augsburg,Hamburg,4,0,0,0.4044175280010854
30/04/17,Hoffenheim,Ein Frankfurt,1,0,0,0.32971154827084326
05/05/17,FC Koln,Werder Bremen,4,3,1,0.5903320820949447
06/05/17,Bayern Munich,Darmstadt,1,0,0,0.2635573814157362
06/05/17,Dortmund,Hoffenheim,2,1,1,0.5600770209445363
06/05/17,Ein Frankfurt,Wolfsburg,0,2,0,0.24680997195660218
06/05/17,Hertha,RB Leipzig,1,4,1,0.3174908018778928
06/05/17,Ingolstadt,Leverkusen,1,1,1,0.4967313143321608
06/05/17,M'gladbach,Augsburg,1,1,1,0.4614015077878365
07/05/17,Freiburg,Schalke 04,2,0,0,0.42691343360188516
07/05/17,Hamburg,Mainz,0,0,0,0.4100486309898378
13/05/17,Augsburg,Dortmund,1,1,1,0.5917953234911035
13/05/17,Darmstadt,Hertha,0,2,0,0.25968917752407
13/05/17,Freiburg,Ingolstadt,1,1,1,0.41445584675260105
13/05/17,Leverkusen,FC Koln,2,2,1,0.5692521283705858
13/05/17,Mainz,Ein Frankfurt,4,2,1,0.34722155077328537
13/05/17,RB Leipzig,Bayern Munich,4,5,1,0.27645770043953083
13/05/17,Schalke 04,Hamburg,1,1,1,0.44441452585670316
13/05/17,Werder Bremen,Hoffenheim,3,5,1,0.5893567017274457
13/05/17,Wolfsburg,M'gladbach,1,1,1,0.3985930387704882
20/05/17,Bayern Munich,Freiburg,4,1,1,0.3756222502038855
20/05/17,Dortmund,Werder Bremen,4,3,1,0.6151993878889757
20/05/17,Ein Frankfurt,RB Leipzig,2,2,1,0.37964795272120866
20/05/17,FC Koln,Mainz,2,0,0,0.4420782750846756
20/05/17,Hamburg,Wolfsburg,2,1,1,0.41178173435537846
20/05/17,Hertha,Leverkusen,2,6,1,0.4144315600353038
20/05/17,Hoffenheim,Augsburg,0,0,0,0.4253530430648481
20/05/17,Ingolstadt,Schalke 04,1,1,1,0.5584572066274507
20/05/17,M'gladbach,Darmstadt,2,2,1,0.4487296392416308
18/08/17,Bayern Munich,Leverkusen,3,1,1,0.49088305837568735
19/08/17,Hamburg,Augsburg,1,0,0,0.4074731956093066
19/08/17,Hertha,Stuttgart,2,0,0,0.32958709705433686
19/08/17,Hoffenheim,Werder Bremen,1,0,0,0.505080237991885
19/08/17,Mainz,Hannover,0,1,0,0.32057086775896426
19/08/17,Schalke 04,RB Leipzig,2,0,0,0.47329321690098936
19/08/17,Wolfsburg,Dortmund,0,3,0,0.4308449342091025
20/08/17,Freiburg,Ein Frankfurt,0,0,0,0.3252840014550835
20/08/17,M'gladbach,FC Koln,1,0,0,0.524469513276053
25/08/17,FC Koln,Hamburg,1,3,1,0.4535390885940802
26/08/17,Augsburg,M'gladbach,2,2,1,0.5480144015970311
26/08/17,Dortmund,Hertha,2,0,0,0.3258982426188247
26/08/17,Ein Frankfurt,Wolfsburg,0,1,0,0.27524206746896496
26/08/17,Leverkusen,Hoffenheim,2,2,1,0.6148787364780727
26/08/17,Stuttgart,Mainz,1,0,0,0.3141253676899696
26/08/17,Werder Bremen,Bayern Munich,0,2,0,0.3746179328265281
27/08/17,Hannover,Schalke 04,1,0,0,0.3251181067928436
27/08/17,RB Leipzig,Freiburg,4,1,1,0.40362866483026305
08/09/17,Hamburg,RB Leipzig,0,2,0,0.3838281618643732
09/09/17,Augsburg,FC Koln,3,0,0,0.4377249437754001
09/09/17,Freiburg,Dortmund,0,0,0,0.42421400772425244
09/09/17,Hoffenheim,Bayern Munich,2,0,0,0.32050800834071835
09/09/17,Mainz,Leverkusen,3,1,1,0.5314367959034771
09/09/17,M'gladbach,Ein Frankfurt,0,1,0,0.3711222627010671
09/09/17,Wolfsburg,Hannover,1,1,1,0.3126882538887159
10/09/17,Hertha,Werder Bremen,1,1,1,0.4400538062969702
10/09/17,Schalke 04,Stuttgart,3,1,1,0.46156885088034727
15/09/17,Hannover,Hamburg,2,0,0,0.27104153100114886
16/09/17,Bayern Munich,Mainz,4,0,0,0.29111349296291916
16/09/17,Ein Frankfurt,Augsburg,1,2,1,0.35955819938574446
16/09/17,RB Leipzig,M'gladbach,2,2,1,0.49615678399728164
16/09/17,Stuttgart,Wolfsburg,1,0,0,0.2973803693660486
16/09/17,Werder Bremen,Schalke 04,1,2,1,0.5114540897540869
17/09/17,Dortmund,FC Koln,5,0,0,0.39002343397830347
17/09/17,Hoffenheim,Hertha,1,1,1,0.35082610709536555
17/09/17,Leverkusen,Freiburg,4,0,0,0.48881076356229736
19/09/17,Augsburg,RB Leipzig,1,0,0,0.3925301063518237
19/09/17,M'gladbach,Stuttgart,2,0,0,0.37994331605069087
19/09/17,Schalke 04,Bayern Munich,0,3,0,0.3525810395976375
19/09/17,Wolfsburg,Werder Bremen,1,1,1,0.47915525012143423
20/09/17,FC Koln,Ein Frankfurt,0,1,0,0.29743783289208225
20/09/17,Freiburg,Hannover,1,1,1,0.35855106386505986
20/09/17,Hamburg,Dortmund,0,3,0,0.3352479775028536
20/09/17,Hertha,Leverkusen,2,1,1,0.5398052437907621
20/09/17,Mainz,Hoffenheim,2,3,1,0.4831811242466777
22/09/17,Bayern Munich,Wolfsburg,2,2,1,0.33930789499093544
23/09/17,Dortmund,M'gladbach,6,1,1,0.45394101341320986
23/09/17,Hoffenheim,Schalke 04,2,0,0,0.3797984651218347
23/09/17,Mainz,Hertha,1,0,0,0.3151832385651599
23/09/17,RB Leipzig,Ein Frankfurt,2,1,1,0.3452531515787651
23/09/17,Stuttgart,Augsburg,0,0,0,0.28138944023309087
23/09/17,Werder Bremen,Freiburg,0,0,0,0.4040696549312005
24/09/17,Hannover,FC Koln,0,0,0,0.24875288834026144
24/09/17,Leverkusen,Hamburg,3,0,0,0.41378796095177617
29/09/17,Schalke 04,Leverkusen,1,1,1,0.5324588199719619
30/09/17,Augsburg,Dortmund,1,2,1,0.40647748095757863
30/09/17,Ein Frankfurt,Stuttgart,2,1,1,0.32328219968752653
30/09/17,Hamburg,Werder Bremen,0,0,0,0.363153328260703
30/09/17,M'gladbach,Hannover,2,1,1,0.40073925879390015
30/09/17,Wolfsburg,Mainz,1,1,1,0.3554603844664821
01/10/17,FC Koln,RB Leipzig,1,2,1,0.4041936008615726
01/10/17,Freiburg,Hoffenheim,3,2,1,0.4846766284578926
01/10/17,Hertha,Bayern Munich,2,2,1,0.34915639442279345
13/10/17,Stuttgart,FC Koln,2,1,1,0.3391958284812824
14/10/17,Bayern Munich,Freiburg,5,0,0,0.33156354861294923
14/10/17,Dortmund,RB Leipzig,2,3,1,0.4499766128023115
14/10/17,Hannover,Ein Frankfurt,1,2,1,0.31241866347580444
14/10/17,Hertha,Schalke 04,0,2,0,0.379284970888388
14/10/17,Hoffenheim,Augsburg,2,2,1,0.42436719592056854
14/10/17,Mainz,Hamburg,3,2,1,0.35044815548884534
15/10/17,Leverkusen,Wolfsburg,2,2,1,0.5124610581928886
15/10/17,Werder Bremen,M'gladbach,0,2,0,0.4637355526281399
20/10/17,Schalke 04,Mainz,2,0,0,0.34490453325605197
21/10/17,Augsburg,Hannover,1,2,1,0.4527857046266993
21/10/17,Ein Frankfurt,Dortmund,2,2,1,0.46452891449527856
21/10/17,Hamburg,Bayern Munich,0,1,0,0.22564383494037143
21/10/17,M'gladbach,Leverkusen,1,5,1,0.5830320833400385
21/10/17,RB Leipzig,Stuttgart,1,0,0,0.36508127043133104
22/10/17,FC Koln,Werder Bremen,0,0,0,0.37549246492211097
22/10/17,Freiburg,Hertha,1,1,1,0.38321306431421853
22/10/17,Wolfsburg,Hoffenheim,1,1,1,0.5772583070938766
27/10/17,Mainz,Ein Frankfurt,1,1,1,0.44147723273650213
28/10/17,Bayern Munich,RB Leipzig,2,0,0,0.33046329255252144
28/10/17,Hannover,Dortmund,4,2,1,0.4241543841627115
28/10/17,Hertha,Hamburg,2,1,1,0.3724096693722082
28/10/17,Hoffenheim,M'gladbach,1,3,1,0.541710987597108
28/10/17,Leverkusen,FC Koln,2,1,1,0.4891125916051495
28/10/17,Schalke 04,Wolfsburg,1,1,1,0.44896554316658277
29/10/17,Stuttgart,Freiburg,3,0,0,0.2581595182499543
29/10/17,Werder Bremen,Augsburg,0,3,0,0.34550361106694905
03/11/17,Ein Frankfurt,Werder Bremen,2,1,1,0.4632175290045593
04/11/17,Augsburg,Leverkusen,1,1,1,0.6094655509122919
04/11/17,Dortmund,Bayern Munich,1,3,1,0.396637527915767
04/11/17,Freiburg,Schalke 04,0,1,0,0.3315823777555996
04/11/17,Hamburg,Stuttgart,3,1,1,0.2868091778191006
04/11/17,M'gladbach,Mainz,1,1,1,0.4731960785173982
04/11/17,RB Leipzig,Hannover,2,1,1,0.48356022151872685
05/11/17,FC Koln,Hoffenheim,0,3,0,0.4796938384814322
05/11/17,Wolfsburg,Hertha,3,3,1,0.5260796245895236
17/11/17,Stuttgart,Dortmund,2,1,1,0.46891965660288637
18/11/17,Bayern Munich,Augsburg,3,0,0,0.31673465753052177
18/11/17,Hertha,M'gladbach,2,4,1,0.5865090434911626
18/11/17,Hoffenheim,Ein Frankfurt,1,1,1,0.5344752609217273
18/11/17,Leverkusen,RB Leipzig,2,2,1,0.5661698339680653
18/11/17,Mainz,FC Koln,1,0,0,0.3748668042478024
18/11/17,Wolfsburg,Freiburg,3,1,1,0.496469954145633
19/11/17,Schalke 04,Hamburg,2,0,0,0.3016166884610113
19/11/17,Werder Bremen,Hannover,4,0,0,0.3667928421762974
24/11/17,Hannover,Stuttgart,1,1,1,0.38907277991443745
25/11/17,Augsburg,Wolfsburg,2,1,1,0.5812737442691001
25/11/17,Dortmund,Schalke 04,4,4,1,0.491015134445164
25/11/17,Ein Frankfurt,Leverkusen,0,1,0,0.6059194994863786
25/11/17,Freiburg,Mainz,2,1,1,0.43541256472985096
25/11/17,M'gladbach,Bayern Munich,2,1,1,0.4585075314304693
25/11/17,RB Leipzig,Werder Bremen,2,0,0,0.3699939661503724
26/11/17,FC Koln,Hertha,0,2,0,0.36021684080408134
26/11/17,Hamburg,Hoffenheim,3,0,0,0.41602311171634
01/12/17,Freiburg,Hamburg,0,0,0,0.3245773906402978
02/12/17,Bayern Munich,Hannover,3,1,1,0.42237489636934794
02/12/17,Hoffenheim,RB Leipzig,4,0,0,0.40261676277935654
02/12/17,Leverkusen,Dortmund,1,1,1,0.6947034069293623
02/12/17,Mainz,Augsburg,1,3,1,0.4519775456226893
02/12/17,Schalke 04,FC Koln,2,2,1,0.3539379831935221
02/12/17,Werder Bremen,Stuttgart,1,0,0,0.2648679258785114
03/12/17,Hertha,Ein Frankfurt,1,2,1,0.5410382671442833
03/12/17,Wolfsburg,M'gladbach,3,0,0,0.5858747316978836
08/12/17,Stuttgart,Leverkusen,0,2,0,0.4225748735911826
09/12/17,Dortmund,Werder Bremen,1,2,1,0.49917968875289737
09/12/17,Ein Frankfurt,Bayern Munich,0,1,0,0.40254130591893333
09/12/17,Hamburg,Wolfsburg,0,0,0,0.3752791023345059
09/12/17,M'gladbach,Schalke 04,1,1,1,0.5124968000510153
09/12/17,RB Leipzig,Mainz,2,2,1,0.45312028200762855
10/12/17,Augsburg,Hertha,1,1,1,0.5268828592473779
10/12/17,FC Koln,Freiburg,3,4,1,0.3622370097810041
10/12/17,Hannover,Hoffenheim,2,0,0,0.4060676940182223
12/12/17,Freiburg,M'gladbach,1,0,0,0.4469381832235708
12/12/17,Hamburg,Ein Frankfurt,1,2,1,0.423829431299398
12/12/17,Mainz,Dortmund,0,2,0,0.5732305147090785
12/12/17,Wolfsburg,RB Leipzig,1,1,1,0.5168114377164521
13/12/17,Bayern Munich,FC Koln,1,0,0,0.3133908648019531
13/12/17,Hertha,Hannover,3,1,1,0.563066642786761
13/12/17,Hoffenheim,Stuttgart,1,0,0,0.3194450338582288
13/12/17,Leverkusen,Werder Bremen,1,0,0,0.4268272183907552
13/12/17,Schalke 04,Augsburg,3,2,1,0.49759083413934957
15/12/17,M'gladbach,Hamburg,3,1,1,0.4686909361353101
16/12/17,Augsburg,Freiburg,3,3,1,0.5230155667019778
16/12/17,Dortmund,Hoffenheim,2,1,1,0.5415970921810142
16/12/17,Ein Frankfurt,Schalke 04,2,2,1,0.5087563848574207
16/12/17,FC Koln,Wolfsburg,1,0,0,0.37460229386980065
16/12/17,Stuttgart,Bayern Munich,0,1,0,0.24140462729705361
16/12/17,Werder Bremen,Mainz,2,2,1,0.39802360031451745
17/12/17,Hannover,Leverkusen,4,4,1,0.5167399892720772
17/12/17,RB Leipzig,Hertha,2,3,1,0.5296059232894561
12/01/18,Leverkusen,Bayern Munich,1,3,1,0.44301002482626956
13/01/18,Augsburg,Hamburg,1,0,0,0.4157482537818945
13/01/18,Ein Frankfurt,Freiburg,1,1,1,0.5191747083312755
13/01/18,Hannover,Mainz,3,2,1,0.5062039367647704
13/01/18,RB Leipzig,Schalke 04,3,1,1,0.5460295024177249
13/01/18,Stuttgart,Hertha,1,0,0,0.33398956945464103
13/01/18,Werder Bremen,Hoffenheim,1,1,1,0.3793228280881241
14/01/18,Dortmund,Wolfsburg,0,0,0,0.5092509259937491
14/01/18,FC Koln,M'gladbach,2,1,1,0.45984543393451127
19/01/18,Hertha,Dortmund,1,1,1,0.6315056312808454
20/01/18,Freiburg,RB Leipzig,2,1,1,0.4937585031412435
20/01/18,Hamburg,FC Koln,0,2,0,0.2731469513859871
20/01/18,Hoffenheim,Leverkusen,1,4,1,0.5024919203409536
20/01/18,Mainz,Stuttgart,3,2,1,0.39503232579229586
20/01/18,M'gladbach,Augsburg,2,0,0,0.5000094763202341
20/01/18,Wolfsburg,Ein Frankfurt,1,3,1,0.558009231648311
21/01/18,Bayern Munich,Werder Bremen,4,2,1,0.373075709087303
21/01/18,Schalke 04,Hannover,1,1,1,0.5810169394150514
26/01/18,Ein Frankfurt,M'gladbach,2,0,0,0.4805536903367677
27/01/18,Bayern Munich,Hoffenheim,5,2,1,0.44260239052353406
27/01/18,Dortmund,Freiburg,2,2,1,0.5966396844021209
27/01/18,FC Koln,Augsburg,1,1,1,0.4392441596196898
27/01/18,RB Leipzig,Hamburg,1,1,1,0.45739176115969404
27/01/18,Stuttgart,Schalke 04,0,2,0,0.35028344370622055
27/01/18,Werder Bremen,Hertha,0,0,0,0.39699873503320904
28/01/18,Hannover,Wolfsburg,0,1,0,0.39881202949441186
28/01/18,Leverkusen,Mainz,2,0,0,0.5223604677085778
02/02/18,FC Koln,Dortmund,2,3,1,0.5433943273015762
03/02/18,Freiburg,Leverkusen,0,0,0,0.4729125950074812
03/02/18,Hertha,Hoffenheim,1,1,1,0.5903403606395246
03/02/18,Mainz,Bayern Munich,0,2,0,0.38213613153203746
03/02/18,M'gladbach,RB Leipzig,0,1,0,0.49066359937162174
03/02/18,Schalke 04,Werder Bremen,1,2,1,0.5170748265099878
03/02/18,Wolfsburg,Stuttgart,1,1,1,0.37236352133880446
04/02/18,Augsburg,Ein Frankfurt,3,0,0,0.5014333861151389
04/02/18,Hamburg,Hannover,1,1,1,0.43115450334258565
09/02/18,RB Leipzig,Augsburg,2,0,0,0.46045267426042114
10/02/18,Bayern Munich,Schalke 04,2,1,1,0.5013944599555161
10/02/18,Dortmund,Hamburg,2,0,0,0.4437874989317858
10/02/18,Ein Frankfurt,FC Koln,4,2,1,0.451260700361935
10/02/18,Hannover,Freiburg,2,1,1,0.5411725652554031
10/02/18,Hoffenheim,Mainz,4,2,1,0.5067939970615323
10/02/18,Leverkusen,Hertha,0,2,0,0.4267816237073452
11/02/18,Stuttgart,M'gladbach,1,0,0,0.25663688679648383
11/02/18,Werder Bremen,Wolfsburg,3,1,1,0.4120262245318771
16/02/18,Hertha,Mainz,0,2,0,0.4746932167379827
17/02/18,FC Koln,Hannover,1,1,1,0.5593337792260635
17/02/18,Freiburg,Werder Bremen,1,0,0,0.42522622677697663
17/02/18,Hamburg,Leverkusen,1,2,1,0.4227372136087625
17/02/18,Schalke 04,Hoffenheim,2,1,1,0.6584903878466171
17/02/18,Wolfsburg,Bayern Munich,1,2,1,0.4653814506092428
18/02/18,Augsburg,Stuttgart,0,1,0,0.2854946510502534
18/02/18,M'gladbach,Dortmund,0,1,0,0.4316565811464075
19/02/18,Ein Frankfurt,RB Leipzig,2,1,1,0.5290379044023189
23/02/18,Mainz,Wolfsburg,1,1,1,0.4802783883593136
24/02/18,Bayern Munich,Hertha,0,0,0,0.3676975280054785
24/02/18,Hannover,M'gladbach,0,1,0,0.3829628351279332
24/02/18,Hoffenheim,Freiburg,1,1,1,0.5860876385083087
24/02/18,Stuttgart,Ein Frankfurt,1,0,0,0.3144388542158577
24/02/18,Werder Bremen,Hamburg,1,0,0,0.3417735982682629
25/02/18,Leverkusen,Schalke 04,0,2,0,0.46185956739127654
25/02/18,RB Leipzig,FC Koln,1,2,1,0.5497902528261895
26/02/18,Dortmund,Augsburg,1,1,1,0.45019921913078254
02/03/18,M'gladbach,Werder Bremen,2,2,1,0.3694095148626517
03/03/18,Augsburg,Hoffenheim,0,2,0,0.4767146717049383
03/03/18,Ein Frankfurt,Hannover,1,0,0,0.4763498720062025
03/03/18,Hamburg,Mainz,0,0,0,0.35381518657609873
03/03/18,RB Leipzig,Dortmund,1,1,1,0.5821884753003902
03/03/18,Schalke 04,Hertha,1,0,0,0.41148629491563327
03/03/18,Wolfsburg,Leverkusen,1,2,1,0.5612562568913689
04/03/18,FC Koln,Stuttgart,2,3,1,0.41754511885409196
04/03/18,Freiburg,Bayern Munich,0,4,0,0.3601964879012485
09/03/18,Mainz,Schalke 04,0,1,0,0.3924090182181854
10/03/18,Bayern Munich,Hamburg,6,0,0,0.2930251487684831
10/03/18,Hannover,Augsburg,1,3,1,0.4263777658944726
10/03/18,Hertha,Freiburg,0,0,0,0.3950456151286139
10/03/18,Hoffenheim,Wolfsburg,3,0,0,0.49138210521993286
10/03/18,Leverkusen,M'gladbach,2,0,0,0.2995386079034627
11/03/18,Dortmund,Ein Frankfurt,3,2,1,0.5255565746249828
11/03/18,Stuttgart,RB Leipzig,0,0,0,0.3247205243916774
12/03/18,Werder Bremen,FC Koln,3,1,1,0.49197769331717783
16/03/18,Freiburg,Stuttgart,1,2,1,0.33922183120263905
17/03/18,Augsburg,Werder Bremen,1,3,1,0.44613783391752165
17/03/18,Ein Frankfurt,Mainz,3,0,0,0.36571959198748705
17/03/18,Hamburg,Hertha,1,2,1,0.2963677755019266
17/03/18,M'gladbach,Hoffenheim,3,3,1,0.46350450867903237
17/03/18,Wolfsburg,Schalke 04,0,1,0,0.46449769968623167
18/03/18,Dortmund,Hannover,1,0,0,0.5008492399678962
18/03/18,FC Koln,Leverkusen,2,0,0,0.47175998010346976
18/03/18,RB Leipzig,Bayern Munich,2,1,1,0.4648786797609845
31/03/18,Bayern Munich,Dortmund,6,0,0,0.40582957634069206
31/03/18,Hannover,RB Leipzig,2,3,1,0.5066699210032464
31/03/18,Hertha,Wolfsburg,0,0,0,0.3511484802560255
31/03/18,Hoffenheim,FC Koln,6,0,0,0.482046238554154
31/03/18,Leverkusen,Augsburg,0,0,0,0.3277607151134647
31/03/18,Schalke 04,Freiburg,2,0,0,0.3927694069898945
31/03/18,Stuttgart,Hamburg,1,1,1,0.2725563151321654
01/04/18,Mainz,M'gladbach,0,0,0,0.2718845675057281
01/04/18,Werder Bremen,Ein Frankfurt,2,1,1,0.4769709822440138
06/04/18,Hannover,Werder Bremen,2,1,1,0.5313421931644833
07/04/18,Augsburg,Bayern Munich,1,4,1,0.38656135517262624
07/04/18,FC Koln,Mainz,1,1,1,0.44677015852021534
07/04/18,Freiburg,Wolfsburg,0,2,0,0.3276651336289743
07/04/18,Hamburg,Schalke 04,3,2,1,0.38805807091101935
07/04/18,M'gladbach,Hertha,2,1,1,0.3322158835500375
08/04/18,Dortmund,Stuttgart,3,0,0,0.35541762026751045
08/04/18,Ein Frankfurt,Hoffenheim,1,1,1,0.5258952839891429
09/04/18,RB Leipzig,Leverkusen,1,4,1,0.5129512362984185
13/04/18,Wolfsburg,Augsburg,0,0,0,0.3764232659704037
14/04/18,Bayern Munich,M'gladbach,5,1,1,0.34110159732245404
14/04/18,Hertha,FC Koln,2,1,1,0.46697490260753405
14/04/18,Hoffenheim,Hamburg,2,0,0,0.36958733042561726
14/04/18,Leverkusen,Ein Frankfurt,4,1,1,0.42869229828184907
14/04/18,Stuttgart,Hannover,1,1,1,0.4098571525450597
15/04/18,Schalke 04,Dortmund,2,0,0,0.3610429102691733
15/04/18,Werder Bremen,RB Leipzig,1,1,1,0.5807851589010268
16/04/18,Mainz,Freiburg,2,0,0,0.293959760844409
20/04/18,M'gladbach,Wolfsburg,3,0,0,0.32527178990529243
21/04/18,Dortmund,Leverkusen,4,0,0,0.3628129985635524
21/04/18,Ein Frankfurt,Hertha,0,3,0,0.3774989456933764
21/04/18,Hamburg,Freiburg,1,0,0,0.29932746067538146
21/04/18,Hannover,Bayern Munich,0,3,0,0.4186966890469106
21/04/18,RB Leipzig,Hoffenheim,2,5,1,0.6134432058708683
21/04/18,Stuttgart,Werder Bremen,2,0,0,0.40689060056922405
22/04/18,Augsburg,Mainz,2,0,0,0.29817744458395967
22/04/18,FC Koln,Schalke 04,2,2,1,0.47203773549961625
27/04/18,Hoffenheim,Hannover,3,1,1,0.4975283522781818
28/04/18,Bayern Munich,Ein Frankfurt,4,1,1,0.4781097187274045
28/04/18,Freiburg,FC Koln,3,2,1,0.4359438821579833
28/04/18,Hertha,Augsburg,2,2,1,0.38877372982393055
28/04/18,Leverkusen,Stuttgart,0,1,0,0.285154838275142
28/04/18,Schalke 04,M'gladbach,1,1,1,0.3847073349403252
28/04/18,Wolfsburg,Hamburg,1,3,1,0.3497738912988449
29/04/18,Mainz,RB Leipzig,3,0,0,0.3957429635434672
29/04/18,Werder Bremen,Dortmund,1,1,1,0.4714219812520543
05/05/18,Augsburg,Schalke 04,1,2,1,0.4266457388009994
05/05/18,Dortmund,Mainz,1,2,1,0.33281596305453953
05/05/18,Ein Frankfurt,Hamburg,3,0,0,0.3593978836976915
05/05/18,FC Koln,Bayern Munich,1,3,1,0.53422393652685
05/05/18,Hannover,Hertha,3,1,1,0.4654115546200126
05/05/18,M'gladbach,Freiburg,3,1,1,0.40026912052582403
05/05/18,RB Leipzig,Wolfsburg,4,1,1,0.5054677036182774
05/05/18,Stuttgart,Hoffenheim,2,0,0,0.36620138585996975
05/05/18,Werder Bremen,Leverkusen,0,0,0,0.4077877527078074
12/05/18,Bayern Munich,Stuttgart,1,4,1,0.3945616818276785
12/05/18,Freiburg,Augsburg,2,0,0,0.316710152378446
12/05/18,Hamburg,M'gladbach,2,1,1,0.42509283898321537
12/05/18,Hertha,RB Leipzig,2,6,1,0.543115503448436
12/05/18,Hoffenheim,Dortmund,3,1,1,0.45051387133965526
12/05/18,Leverkusen,Hannover,3,2,1,0.4468598091498883
12/05/18,Mainz,Werder Bremen,1,2,1,0.42918112111371176
12/05/18,Schalke 04,Ein Frankfurt,1,0,0,0.4237846844358784
12/05/18,Wolfsburg,FC Koln,4,1,1,0.5335027170560422
24/08/2018,Bayern Munich,Hoffenheim,3,1,1,0.5531735837294512
25/08/2018,Fortuna Dusseldorf,Augsburg,1,2,1,0.5305714031377567
25/08/2018,Freiburg,Ein Frankfurt,0,2,0,0.32582195089812305
25/08/2018,Hertha,Nurnberg,1,0,0,0.4215012292556036
25/08/2018,M'gladbach,Leverkusen,2,0,0,0.37249628879374846
25/08/2018,Werder Bremen,Hannover,1,1,1,0.6311439904441534
25/08/2018,Wolfsburg,Schalke 04,2,1,1,0.47630090104909734
26/08/2018,Dortmund,RB Leipzig,4,1,1,0.5357217665895517
26/08/2018,Mainz,Stuttgart,1,0,0,0.27236843900284097
31/08/2018,Hannover,Dortmund,0,0,0,0.47364497676772804
01/09/2018,Augsburg,M'gladbach,1,1,1,0.47334774865298646
01/09/2018,Ein Frankfurt,Werder Bremen,1,2,1,0.4984883536673227
01/09/2018,Hoffenheim,Freiburg,3,1,1,0.4356579373507159
01/09/2018,Leverkusen,Wolfsburg,1,3,1,0.3779872278342775
01/09/2018,Nurnberg,Mainz,1,1,1,0.36442480084047646
01/09/2018,Stuttgart,Bayern Munich,0,3,0,0.3451365564130865
02/09/2018,RB Leipzig,Fortuna Dusseldorf,1,1,1,0.6827135505366597
02/09/2018,Schalke 04,Hertha,0,2,0,0.38112038359780653
14/09/2018,Dortmund,Ein Frankfurt,3,1,1,0.45934056127651324
15/09/2018,Bayern Munich,Leverkusen,3,1,1,0.45006710903798935
15/09/2018,Fortuna Dusseldorf,Hoffenheim,2,1,1,0.6617217932024212
15/09/2018,Mainz,Augsburg,2,1,1,0.4167766608407373
15/09/2018,M'gladbach,Schalke 04,2,1,1,0.5080753363799635
15/09/2018,RB Leipzig,Hannover,3,2,1,0.7279125562384727
15/09/2018,Wolfsburg,Hertha,2,2,1,0.4898125582315478
16/09/2018,Freiburg,Stuttgart,3,3,1,0.30515806670983914
16/09/2018,Werder Bremen,Nurnberg,1,1,1,0.532502644257937
21/09/2018,Stuttgart,Fortuna Dusseldorf,0,0,0,0.39118919398659213
22/09/2018,Augsburg,Werder Bremen,2,3,1,0.6095912429682833
22/09/2018,Hertha,M'gladbach,4,2,1,0.5457079437241629
22/09/2018,Hoffenheim,Dortmund,1,1,1,0.5632076854221038
22/09/2018,Nurnberg,Hannover,2,0,0,0.4676051184177889
22/09/2018,Schalke 04,Bayern Munich,0,2,0,0.4005650959339605
22/09/2018,Wolfsburg,Freiburg,1,3,1,0.5405180250397736
23/09/2018,Ein Frankfurt,RB Leipzig,1,1,1,0.5855538123432475
23/09/2018,Leverkusen,Mainz,1,0,0,0.35197300268912524
25/09/2018,Bayern Munich,Augsburg,1,1,1,0.5557624070364611
25/09/2018,Freiburg,Schalke 04,1,0,0,0.36986781535764646
25/09/2018,Hannover,Hoffenheim,1,3,1,0.6121906301393358
25/09/2018,Werder Bremen,Hertha,3,1,1,0.5838853713716092
26/09/2018,Dortmund,Nurnberg,7,0,0,0.42781819911360414
26/09/2018,Fortuna Dusseldorf,Leverkusen,1,2,1,0.5443500821230143
